image,image_path,split,symbol,timeframe,start_ts,end_ts,bars,ret_mean,ret_std,abs_ret_mean,atr_mean,atr_std,roc_5,roc_10,roc_20,rel_close_ma10,rel_close_ma20,rel_close_ma50,body_pct_mean,body_pct_std,up_wick_pct_mean,dn_wick_pct_mean,bull_frac,bear_frac,n_piv_hi,n_piv_lo,piv_hi_spacing_mean,piv_lo_spacing_mean,piv_hi_val_std,piv_lo_val_std,dt_peak_similarity,dt_valley_depth,dt_span_bars,db_trough_similarity,db_peak_height,db_span_bars,hs_head_rel,hs_time_sym,seg_slope,tri_conv_rate,cv_has_lines,cv_num_lines,cv_theta_mean,cv_theta_std,cv_accumulator_max,cv_frac_horizontal,cv_frac_upward,cv_frac_downward,hs_neckline_slope_deg,hs_head_to_shoulder_ratio,hs_shoulder_similarity,hs_temporal_symmetry,hs_breakout_confirmed,hs_span_bars,tri_support_slope_deg,tri_resistance_slope_deg,tri_convergence_ratio,tri_breakout_confirmed,tri_span_bars,dt_breakout_confirmed,dt_score,db_breakout_confirmed,db_score,y_head_and_shoulders,y_ascending_triangle,y_double_top,y_double_bottom
AAPL_1h_1707420600_1710347400_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1707420600_1710347400_42.png,train,AAPL,1h,2024-02-08T19:30:00+00:00,2024-03-13T16:30:00+00:00,160,-0.0005762544676462062,0.005466665236076492,0.003342287043869781,1.0039805002214013,0.21219893452146693,-0.010304835755283626,-0.007209313628029235,0.00020422207325454522,-0.005355024864654778,-0.005511765469408347,-0.00011647605308395814,0.4699475418558722,0.2798970703468857,0.2353495844085795,0.29470287373554827,0.46875,0.53125,15.0,20.0,10.785714285714286,7.7368421052631575,5.273209619077321,5.574474400148116,0.9675458574732306,0.03474741407067125,80.0,0.0,0.0,0.0,0.009632491101851742,1.0,-0.15041834656419747,0.004401488271984596,1.0,945.0,-23.237042476954283,61.83149146667658,726.0,0.14179894179894179,0.23915343915343915,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.7613996397375296,0.0,0.0,0,0,1,0
AAPL_1h_1708104600_1711031400_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1708104600_1711031400_42.png,train,AAPL,1h,2024-02-16T17:30:00+00:00,2024-03-21T14:30:00+00:00,160,-0.00032781674719431584,0.006312880706259848,0.0038236576085687356,1.051018866311204,0.20971215799462303,-0.023649861331937472,-0.018506914333703217,-0.014673735787673059,-0.019582159285596812,-0.016853131107577024,-0.006104942524063572,0.49226942862501344,0.27273944794524985,0.22529090154908876,0.2824396698258978,0.5,0.5,16.0,20.0,9.133333333333333,7.7894736842105265,4.321809577011143,4.463591673666414,0.9479047419367885,0.03422654478080327,47.0,0.974726033671441,0.025707801137042557,50.0,0.015197908743719436,1.0,0.0852279004947832,-0.01357105452397093,1.0,1457.0,-21.577905780539254,60.50073361501165,781.0,0.12216884008236102,0.24365133836650651,0.6341798215511325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.043782364835557,1.0,4.411054655773726,0,0,1,1
AAPL_1h_1709047800_1711654200_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1709047800_1711654200_42.png,train,AAPL,1h,2024-02-27T15:30:00+00:00,2024-03-28T19:30:00+00:00,160,-0.00031258990113330784,0.0064572617495070326,0.003918522581196488,1.1029720188493364,0.17830720490448673,0.00204943150339032,-0.007120091042194243,0.005092283613489013,-0.002067883764170775,-0.0002161490965194579,-0.005783569648138198,0.4857059582747086,0.26711405230561514,0.2341842277005337,0.28010981402475765,0.53125,0.46875,18.0,20.0,8.647058823529411,7.631578947368421,3.6927528092004063,3.4270895704781266,0.9539585962274963,0.031225036724553457,28.0,0.974726033671441,0.025707801137042557,50.0,0.015197908743719436,1.0,-0.03320681629636906,0.008746328124427247,1.0,1694.0,-7.86895475583206,62.019007080707645,725.0,0.12750885478158205,0.3707201889020071,0.5017709563164109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.191479729458734,1.0,4.211845461074056,0,0,1,1
AAPL_1h_1709670600_1712597400_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1709670600_1712597400_42.png,train,AAPL,1h,2024-03-05T20:30:00+00:00,2024-04-08T17:30:00+00:00,160,-3.704475641114656e-05,0.005326284052111462,0.003366097315194174,0.9905122713961573,0.20927340891422275,-0.00017715451525279757,-0.008108938626884665,-0.005127334349146917,-0.0028273556311887438,-0.005435990010922875,-0.007801540460226408,0.4554030863721902,0.26227759161892794,0.2628894318272921,0.28170748180051775,0.53125,0.46875,18.0,18.0,8.647058823529411,8.176470588235293,2.398892572232683,1.8377874678361046,0.0,0.0,0.0,0.974726033671441,0.025707801137042557,50.0,0.007655750275895973,1.0,-0.03748584985174228,0.0017330606285414732,1.0,795.0,-18.086797796555285,60.324042212116915,726.0,0.24528301886792453,0.26666666666666666,0.4880503144654088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.669402488021048,0,0,0,1
AAPL_1h_1710351000_1713281400_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1710351000_1713281400_42.png,train,AAPL,1h,2024-03-13T17:30:00+00:00,2024-04-16T15:30:00+00:00,160,-6.562858942240219e-05,0.005338324510405262,0.0035329173488789045,1.0050153470590502,0.21074282625858623,-0.020326140857697017,-0.03125006543968134,-0.027356755023626667,-0.02000600594673818,-0.027801008875774746,-0.00981868815227882,0.4602125159319673,0.2552912220950058,0.2720802114487325,0.2677072726193003,0.51875,0.48125,18.0,15.0,8.588235294117647,9.714285714285714,2.834160691092017,2.4368765008286966,0.9871798479114283,0.014123212055323417,25.0,0.9933190622589083,0.024155822113764686,42.0,0.006362251444453156,1.0,0.05530117641186072,-0.021243820538126585,1.0,883.0,-29.29558868147644,55.792163565136015,783.0,0.232163080407701,0.159682899207248,0.608154020385051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.491467115530228,1.0,4.182724483478507,0,0,1,1
AAPL_1h_1711035000_1713965400_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1711035000_1713965400_42.png,train,AAPL,1h,2024-03-21T15:30:00+00:00,2024-04-24T13:30:00+00:00,160,-0.00015998288661010486,0.0041956207904021575,0.002972494526984503,1.0328074324367218,0.2169735225708855,0.00963385765322844,0.00801026896522039,0.022101155495711344,0.008251064379841466,0.011977085572136836,-0.0012463691864857962,0.4413297498913078,0.26047930304855155,0.2862380925217204,0.2724321575869718,0.49375,0.50625,15.0,14.0,9.928571428571429,10.76923076923077,2.5106514467688883,2.3955292968581214,0.9871798479114283,0.014123212055323417,25.0,0.9933190622589083,0.024155822113764686,42.0,0.00697712488116956,1.0,-0.07397268074418355,0.007561389243417289,1.0,1137.0,-17.067727555071144,62.13682477141501,722.0,0.14599824098504838,0.28935795954265614,0.5646437994722955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.426869871669463,1.0,4.074280234303491,0,0,1,1
AAPL_1h_1711978200_1714588200_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1711978200_1714588200_42.png,train,AAPL,1h,2024-04-01T13:30:00+00:00,2024-05-01T18:30:00+00:00,160,9.483122410420652e-05,0.004720016074304941,0.0030108842736912018,1.064793592919934,0.20217168962200463,0.007010556529058354,-0.005224656716365295,-0.013675895312270425,0.0035728948397584226,-0.0035669563935465387,0.0123981772201196,0.4254232707725005,0.2506959722668917,0.3013824068554913,0.27319432237200825,0.45625,0.54375,14.0,14.0,10.846153846153847,11.076923076923077,2.86420240656604,2.6183974183814427,0.9871798479114283,0.014123212055323417,25.0,0.9933190622589083,0.024155822113764686,42.0,0.01663758412972261,1.0,0.08175016869081336,-0.009327251649731291,1.0,743.0,-13.74159357974539,63.84291017399179,753.0,0.20457604306864063,0.2812920592193809,0.5141318977119784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.356698134242875,1.0,3.9564776637335304,0,0,1,1
AAPL_1h_1712601000_1715272200_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1712601000_1715272200_42.png,train,AAPL,1h,2024-04-08T18:30:00+00:00,2024-05-09T16:30:00+00:00,160,0.0005809059315748723,0.007143322189959628,0.0036965460575575358,1.1684508093334243,0.34269140898043954,0.008974495678833572,0.011492998209476912,0.015976356186771623,0.0073840617929710195,0.009787756827108529,0.030472014033700923,0.44189127283084534,0.24903292688576237,0.2882922461022015,0.2698164810669531,0.48125,0.51875,13.0,13.0,11.583333333333334,11.166666666666666,5.662846879235443,5.752317187231997,0.0,0.0,0.0,0.969807024565922,0.0496713216834265,54.0,0.01663758412972261,1.0,0.22517034152389123,-0.005141698924032428,1.0,327.0,-7.318047727649001,64.53022330820505,710.0,0.3363914373088685,0.2874617737003058,0.3761467889908257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.278385258827211,0,0,0,1
AAPL_1h_1713285000_1715956200_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1713285000_1715956200_42.png,train,AAPL,1h,2024-04-16T16:30:00+00:00,2024-05-17T14:30:00+00:00,160,0.000735439399674517,0.006878215581561787,0.0032716012590381384,1.0959759626803007,0.3102528379984532,-0.0012130553972409253,-0.00022662204244361384,0.016978542148795572,-0.0016896457970425605,0.0013027303002348667,0.017989749146921197,0.44119989804914805,0.25050815319718617,0.28176980773107435,0.2770302942197776,0.48125,0.51875,14.0,14.0,11.307692307692308,10.0,8.029017991204187,8.263185279647317,0.0,0.0,0.0,0.969807024565922,0.0496713216834265,54.0,0.004946191045428781,1.0,0.1789583044324873,0.03250865890435217,1.0,375.0,6.213329132080078,64.92307160159316,712.0,0.25866666666666666,0.45866666666666667,0.2826666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.746706142276984,0,0,0,1
AAPL_1h_1713969000_1716579000_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1713969000_1716579000_42.png,train,AAPL,1h,2024-04-24T14:30:00+00:00,2024-05-24T19:30:00+00:00,160,0.0008004835601297543,0.006899255653210743,0.003197320794092119,1.063143435046189,0.33242680718108236,-0.0019954736562932673,0.012226622341214632,-0.011137708943720015,0.0037456185723121482,0.0007308314154388373,-0.002621490749870725,0.4359678987406312,0.24967922379541987,0.2678152932447043,0.29621680801466443,0.475,0.525,16.0,15.0,10.133333333333333,10.357142857142858,7.9493972994397835,7.959658372148988,0.0,0.0,0.0,0.9943135564667245,0.03700070167761531,26.0,0.005510236373309486,1.0,0.08580549448463017,-0.0022079074859919475,1.0,304.0,4.990127703076915,63.48044148547623,706.0,0.3125,0.4144736842105263,0.2730263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.963413512873073,0,0,0,1
AAPL_1h_1714591800_1717522200_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1714591800_1717522200_42.png,train,AAPL,1h,2024-05-01T19:30:00+00:00,2024-06-04T17:30:00+00:00,160,0.0009165328740693689,0.006303498992297632,0.0030160100501045576,1.222480181393696,0.6124068258879852,0.006210389314207809,0.010065748226117721,0.02062317665680391,0.0062552974713894205,0.012264612856771162,0.019547510275823354,0.4478067637540223,0.25832815365609696,0.2506209786912292,0.3015722575547485,0.5,0.5,16.0,15.0,9.066666666666666,9.571428571428571,3.5632100571322196,3.8553133683005134,0.0,0.0,0.0,0.9949869084087076,0.017046468233770817,48.0,0.00794104313437783,1.0,0.03291579871126303,-0.003606023984751142,1.0,369.0,10.86449429207055,69.15214839551176,709.0,0.2601626016260163,0.46070460704607047,0.2791327913279133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8167552690377793,0,0,0,1
AAPL_1h_1715275800_1718206200_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1715275800_1718206200_42.png,train,AAPL,1h,2024-05-09T17:30:00+00:00,2024-06-12T15:30:00+00:00,160,0.0009990105118670904,0.005974049344386702,0.0031735905481410902,0.9634286643581472,0.30958706235206607,0.046760368326245194,0.0719263944551276,0.09945377787278442,0.03499323508118013,0.06829922954251799,0.08943836520939263,0.43487632768378803,0.26845345012346117,0.2530443157662562,0.3120793565499557,0.4875,0.5125,14.0,15.0,9.615384615384615,10.142857142857142,2.4807547959319676,3.1844102279391224,0.0,0.0,0.0,0.9708270398758462,0.03966733321521897,75.0,0.009120132554574206,1.0,0.18093201001932194,-0.04265384878058085,1.0,516.0,17.813948970316915,67.60364081884013,779.0,0.20930232558139536,0.5271317829457365,0.26356589147286824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.070395357729852,0,0,0,1
AAPL_1h_1715959800_1718976600_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1715959800_1718976600_42.png,train,AAPL,1h,2024-05-17T15:30:00+00:00,2024-06-21T13:30:00+00:00,160,0.0006824448405356219,0.006564389730673944,0.0037252129794766286,1.286916449209142,0.593504324838421,0.0068778964588649405,-0.017842511662861882,-0.02641495606597488,-0.00047453981231315723,-0.01186954336378232,-0.00829649135188304,0.4329987053527202,0.27492016453732543,0.2513441459343858,0.31565714871289396,0.48125,0.51875,14.0,14.0,11.153846153846153,11.076923076923077,10.855152596939437,9.40519863830442,0.0,0.0,0.0,0.9708270398758462,0.03966733321521897,75.0,0.010625497828240084,1.0,0.31661773159422285,-0.010913068291430452,1.0,673.0,24.818718064592993,59.152432792379486,714.0,0.20208023774145617,0.6196136701337296,0.17830609212481427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.11032220972485,0,0,0,1
AAPL_1h_1716903000_1719599400_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1716903000_1719599400_42.png,train,AAPL,1h,2024-05-28T13:30:00+00:00,2024-06-28T18:30:00+00:00,160,0.000689734281942324,0.006858749992002085,0.004105657602922631,1.658966013641841,0.4576112163744213,-0.005995165083812259,-0.004415922075788559,0.003272707023131316,-0.0036122873430705082,-0.0028121470876314447,0.006793329041572704,0.4509493438041797,0.26902630237605807,0.2486014572037485,0.30044919899207173,0.46875,0.53125,14.0,15.0,11.307692307692308,10.214285714285714,10.615945941879703,9.371442892450016,0.0,0.0,0.0,0.9840000640368852,0.032918000768442625,62.0,0.011468937537132693,1.0,-0.03202000281311146,0.015903954410419884,1.0,594.0,16.1750800520282,62.551687105743355,708.0,0.22053872053872053,0.5505050505050505,0.22895622895622897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.007927389915784,0,0,0,1
AAPL_1h_1717525800_1720618200_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\AAPL_1h_1717525800_1720618200_42.png,train,AAPL,1h,2024-06-04T18:30:00+00:00,2024-07-10T13:30:00+00:00,160,0.001110432577132281,0.0072039469741239145,0.004417545043811802,1.68345036900265,0.3889793980809963,0.013552088378244509,0.018847169460114443,0.026107827239777004,0.011883423615137279,0.017261809281496898,0.04549821125114151,0.46429330237875205,0.27135400211575306,0.24294055996074918,0.2927661376604987,0.49375,0.50625,12.0,14.0,13.272727272727273,10.0,8.551442286007003,8.10866889358089,0.0,0.0,0.0,0.0,0.0,0.0,0.011468937537132693,1.0,0.2769941540095268,0.007365418012118908,1.0,1012.0,13.113632159094093,63.2454910130044,717.0,0.15019762845849802,0.5474308300395256,0.30237154150197626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
