image,image_path,split,symbol,timeframe,start_ts,end_ts,bars,ret_mean,ret_std,abs_ret_mean,atr_mean,atr_std,roc_5,roc_10,roc_20,rel_close_ma10,rel_close_ma20,rel_close_ma50,body_pct_mean,body_pct_std,up_wick_pct_mean,dn_wick_pct_mean,bull_frac,bear_frac,n_piv_hi,n_piv_lo,piv_hi_spacing_mean,piv_lo_spacing_mean,piv_hi_val_std,piv_lo_val_std,dt_peak_similarity,dt_valley_depth,dt_span_bars,db_trough_similarity,db_peak_height,db_span_bars,hs_head_rel,hs_time_sym,seg_slope,tri_conv_rate,cv_has_lines,cv_num_lines,cv_theta_mean,cv_theta_std,cv_accumulator_max,cv_frac_horizontal,cv_frac_upward,cv_frac_downward,cv_edge_density,cv_edge_entropy,cv_line_angle_diff_mean,cv_hog_mean,cv_hog_std,cv_hog_max,cv_contour_count,cv_contour_area_mean,cv_contour_area_max,cv_hs_template_corr,cv_grad_bin_0,cv_grad_bin_1,cv_grad_bin_2,cv_grad_bin_3,cv_grad_bin_4,cv_grad_bin_5,cv_grad_bin_6,cv_grad_bin_7,cv_grad_bin_8,cv_bovw_0,cv_bovw_1,cv_bovw_2,cv_bovw_3,cv_bovw_4,cv_bovw_5,cv_bovw_6,cv_bovw_7,cv_bovw_8,cv_bovw_9,cv_bovw_10,cv_bovw_11,cv_bovw_12,cv_bovw_13,cv_bovw_14,cv_bovw_15,cv_bovw_16,cv_bovw_17,cv_bovw_18,cv_bovw_19,cv_bovw_20,cv_bovw_21,cv_bovw_22,cv_bovw_23,cv_bovw_24,cv_bovw_25,cv_bovw_26,cv_bovw_27,cv_bovw_28,cv_bovw_29,cv_bovw_30,cv_bovw_31,cv_bovw_32,cv_bovw_33,cv_bovw_34,cv_bovw_35,cv_bovw_36,cv_bovw_37,cv_bovw_38,cv_bovw_39,cv_bovw_40,cv_bovw_41,cv_bovw_42,cv_bovw_43,cv_bovw_44,cv_bovw_45,cv_bovw_46,cv_bovw_47,cv_bovw_48,cv_bovw_49,cv_bovw_50,cv_bovw_51,cv_bovw_52,cv_bovw_53,cv_bovw_54,cv_bovw_55,cv_bovw_56,cv_bovw_57,cv_bovw_58,cv_bovw_59,cv_bovw_60,cv_bovw_61,cv_bovw_62,cv_bovw_63,hs_neckline_slope_deg,hs_head_to_shoulder_ratio,hs_shoulder_similarity,hs_temporal_symmetry,hs_breakout_confirmed,hs_span_bars,tri_support_slope_deg,tri_resistance_slope_deg,tri_convergence_ratio,tri_breakout_confirmed,tri_span_bars,dt_breakout_confirmed,dt_score,db_breakout_confirmed,db_score,y_head_and_shoulders,y_ascending_triangle,y_double_top,y_double_bottom
ETH-USD_1h_1709510400_1710082800_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\ETH-USD_1h_1709510400_1710082800_42.png,train,ETH-USD,1h,2024-03-04T00:00:00+00:00,2024-03-10T15:00:00+00:00,160,0.0007268742056743832,0.009581906125655142,0.00575016154714455,53.638536580737195,20.94142130545907,-0.012467198274985214,-0.015039348311814082,-0.004355650809602318,-0.011031293528664499,-0.009964367088833415,-0.008515550162829233,0.4172464288957853,0.2519808410192524,0.2686297487737767,0.31412382233043806,0.51875,0.48125,12.0,16.0,13.090909090909092,8.933333333333334,154.8338863911902,174.50652647179132,0.9245470515246709,0.0523935065393461,31.0,0.0,0.0,0.0,0.015298462142766648,1.0,1.066163033286471,0.010152434064866055,1.0,966.0,15.075565338566683,62.353310562696706,710.0,0.1873706004140787,0.5362318840579711,0.27639751552795033,0.06364915572232645,0.33743506965049597,69.84387133853443,0.0,0.0,0.0,136.0,2063.6470588235293,276986.0,-7.939016578054569,0.24437232315540314,0.04610575735569,0.054623719304800034,0.04505329206585884,0.24435687065124512,0.041056230664253235,0.050235114991664886,0.03883194923400879,0.23536472022533417,0.11373002680723669,0.056865013403618346,0.11373002680723669,0.056865013403618346,0.12794628015814127,0.07108126675452293,0.12794628015814127,0.11373002680723669,0.17059504021085503,0.028432506701809173,0.11373002680723669,0.07108126675452293,0.09951377345633211,0.3269738270708055,0.3127575737199009,0.08529752010542752,0.08529752010542752,0.04264876005271376,0.11373002680723669,0.18481129356175963,0.21324380026356882,0.07108126675452293,0.07108126675452293,0.056865013403618346,0.12794628015814127,0.11373002680723669,0.11373002680723669,0.12794628015814127,0.056865013403618346,0.12794628015814127,0.09951377345633211,0.18481129356175963,0.14216253350904587,0.12794628015814127,0.09951377345633211,0.11373002680723669,0.028432506701809173,0.07108126675452293,0.08529752010542752,0.08529752010542752,0.056865013403618346,0.12794628015814127,0.08529752010542752,0.12794628015814127,0.11373002680723669,0.15637878685995046,0.04264876005271376,0.11373002680723669,0.04264876005271376,0.07108126675452293,0.08529752010542752,0.15637878685995046,0.11373002680723669,0.04264876005271376,0.09951377345633211,0.08529752010542752,0.12794628015814127,0.17059504021085503,0.09951377345633211,0.056865013403618346,0.22746005361447338,0.12794628015814127,0.056865013403618346,0.18481129356175963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7103272875886053,0.0,0.0,0,0,1,0
ETH-USD_1h_1709654400_1710226800_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\ETH-USD_1h_1709654400_1710226800_42.png,train,ETH-USD,1h,2024-03-05T16:00:00+00:00,2024-03-12T07:00:00+00:00,160,0.0005987523435332201,0.009496969592449197,0.005533673226663583,54.4727538417171,32.424346961414095,-0.00038722264557455865,-0.009995599576182568,-0.0068705471530138285,-0.004842679034192221,-0.0038333984312673985,0.01558672285913798,0.42233173164404975,0.2535145306079396,0.2811566061127352,0.296511662243215,0.525,0.475,12.0,17.0,12.909090909090908,9.5,128.02533487068095,164.82129144048938,0.0,0.0,0.0,0.9742673622389117,0.04976434949190965,56.0,0.013806804072510597,1.0,1.8753008673230387,-0.010610829408074675,1.0,378.0,10.39682077163111,65.53185922313492,709.0,0.328042328042328,0.42063492063492064,0.25132275132275134,0.05086303939962476,0.2855205874162701,72.73804686639093,0.0,0.0,0.0,112.0,1938.6651785714287,177003.0,16.0966874544475,0.2686752676963806,0.04464315250515938,0.05445859953761101,0.046051088720560074,0.19028185307979584,0.044707588851451874,0.049661897122859955,0.03832414373755455,0.2631964087486267,0.09765646287442739,0.04185276980332602,0.15346015594552875,0.04185276980332602,0.08370553960665204,0.05580369307110136,0.18136200248107942,0.05580369307110136,0.12555830940997806,0.01395092326777534,0.08370553960665204,0.1674110792133041,0.12555830940997806,0.3208712351588328,0.29296938862328215,0.08370553960665204,0.1674110792133041,0.09765646287442739,0.1674110792133041,0.1674110792133041,0.20926384901663012,0.0,0.06975461633887671,0.09765646287442739,0.09765646287442739,0.06975461633887671,0.13950923267775342,0.09765646287442739,0.01395092326777534,0.06975461633887671,0.06975461633887671,0.1674110792133041,0.09765646287442739,0.08370553960665204,0.06975461633887671,0.15346015594552875,0.06975461633887671,0.02790184653555068,0.1674110792133041,0.09765646287442739,0.05580369307110136,0.08370553960665204,0.08370553960665204,0.15346015594552875,0.13950923267775342,0.18136200248107942,0.09765646287442739,0.12555830940997806,0.02790184653555068,0.04185276980332602,0.12555830940997806,0.12555830940997806,0.09765646287442739,0.04185276980332602,0.11160738614220272,0.15346015594552875,0.09765646287442739,0.06975461633887671,0.11160738614220272,0.05580369307110136,0.23716569555218078,0.08370553960665204,0.11160738614220272,0.1674110792133041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6491203306368414,0,0,0,1
ETH-USD_1h_1709798400_1710370800_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\ETH-USD_1h_1709798400_1710370800_42.png,train,ETH-USD,1h,2024-03-07T08:00:00+00:00,2024-03-13T23:00:00+00:00,160,0.0003612480594195691,0.005843351882683114,0.0040680457403776986,35.98867522367057,7.185672952805159,0.0010873803881572552,0.009829013492830052,-0.009450902794954197,0.004257472518764516,-0.0018691323245743074,-0.0011438188885252165,0.4126512475793144,0.24796282717058488,0.2809398218166077,0.3064089306040779,0.5125,0.4875,12.0,16.0,12.0,9.8,59.60673673242723,70.73133321546754,0.0,0.0,0.0,0.9742673622389117,0.04976434949190965,56.0,0.013806804072510597,1.0,1.2719846460384452,0.012687795047419114,1.0,1785.0,13.34229228095848,62.18488766362083,735.0,0.1411764705882353,0.542296918767507,0.3165266106442577,0.0648076923076923,0.3419302478037981,69.57551041231662,0.0,0.0,0.0,155.0,1396.6645161290323,213839.0,5.818885530536896,0.3234073519706726,0.03339224308729172,0.038760364055633545,0.03335195407271385,0.15804918110370636,0.030038127675652504,0.03571748360991478,0.02867242321372032,0.31861087679862976,0.05710790381683639,0.14276975954209098,0.14276975954209098,0.19987766335892737,0.11421580763367278,0.12849278358788188,0.15704673549630008,0.07138487977104549,0.15704673549630008,0.08566185572525459,0.08566185572525459,0.21415463931313647,0.11421580763367278,0.28553951908418196,0.25698556717576376,0.05710790381683639,0.042830927862627294,0.07138487977104549,0.05710790381683639,0.14276975954209098,0.25698556717576376,0.042830927862627294,0.042830927862627294,0.07138487977104549,0.12849278358788188,0.08566185572525459,0.12849278358788188,0.014276975954209098,0.07138487977104549,0.08566185572525459,0.15704673549630008,0.05710790381683639,0.15704673549630008,0.07138487977104549,0.14276975954209098,0.08566185572525459,0.08566185572525459,0.12849278358788188,0.18560068740471827,0.12849278358788188,0.05710790381683639,0.042830927862627294,0.09993883167946369,0.17132371145050918,0.09993883167946369,0.07138487977104549,0.15704673549630008,0.08566185572525459,0.014276975954209098,0.09993883167946369,0.08566185572525459,0.14276975954209098,0.19987766335892737,0.09993883167946369,0.07138487977104549,0.15704673549630008,0.08566185572525459,0.09993883167946369,0.09993883167946369,0.09993883167946369,0.15704673549630008,0.05710790381683639,0.08566185572525459,0.08566185572525459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.418749141017935,0,0,0,1
ETH-USD_1h_1709942400_1710514800_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\ETH-USD_1h_1709942400_1710514800_42.png,train,ETH-USD,1h,2024-03-09T00:00:00+00:00,2024-03-15T15:00:00+00:00,160,-0.000331719465867504,0.007044122742701851,0.004737834010703191,37.938291213198625,13.026362761986444,-0.00011655232792939785,-0.016248736609392966,-0.04039852244940423,-0.0037377725684223373,-0.01755086822200913,-0.04724791818414209,0.4299055618196316,0.24540617385931157,0.26814793666522085,0.30194650151514757,0.5125,0.4875,15.0,16.0,10.357142857142858,9.6,81.63807974768203,111.83053496075829,0.9601641267871956,0.05682155073406138,72.0,0.9612641183412002,0.04285021915037083,31.0,0.013044487260441837,1.0,-4.040001406469758,-0.018934646099307957,1.0,349.0,0.18910703242337465,64.5611489101635,757.0,0.3868194842406877,0.30945558739255014,0.3037249283667622,0.05250234521575985,0.2924288491958914,71.81342543905653,0.0,0.0,0.0,132.0,1543.9280303030303,200658.0,3.9536264195746758,0.29868096113204956,0.03846989572048187,0.04814094677567482,0.0361957810819149,0.17078329622745514,0.03423073887825012,0.046125177294015884,0.03247708082199097,0.2948961555957794,0.13553171745552328,0.040659515236656986,0.12197854570997095,0.027106343491104655,0.0,0.17619123269218026,0.10842537396441862,0.06776585872776164,0.12197854570997095,0.08131903047331397,0.17619123269218026,0.1490848892010756,0.040659515236656986,0.3252761218932559,0.2981697784021512,0.16263806094662794,0.06776585872776164,0.13553171745552328,0.10842537396441862,0.0948722022188663,0.27106343491104656,0.040659515236656986,0.05421268698220931,0.10842537396441862,0.17619123269218026,0.12197854570997095,0.10842537396441862,0.05421268698220931,0.13553171745552328,0.027106343491104655,0.08131903047331397,0.027106343491104655,0.2439570914199419,0.06776585872776164,0.0948722022188663,0.0948722022188663,0.027106343491104655,0.06776585872776164,0.13553171745552328,0.10842537396441862,0.040659515236656986,0.08131903047331397,0.10842537396441862,0.06776585872776164,0.06776585872776164,0.08131903047331397,0.08131903047331397,0.12197854570997095,0.027106343491104655,0.0948722022188663,0.040659515236656986,0.21685074792883724,0.013553171745552327,0.17619123269218026,0.1490848892010756,0.12197854570997095,0.05421268698220931,0.08131903047331397,0.040659515236656986,0.0948722022188663,0.20329757618328492,0.12197854570997095,0.10842537396441862,0.0948722022188663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.27368621030366,1.0,4.400743279716115,0,0,1,1
ETH-USD_1h_1710086400_1710658800_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\ETH-USD_1h_1710086400_1710658800_42.png,train,ETH-USD,1h,2024-03-10T16:00:00+00:00,2024-03-17T07:00:00+00:00,160,-0.0007005869892383295,0.00850439902728914,0.005965560599849573,46.96607912020849,10.735352952049576,-0.02765784684306316,-0.023965778431080498,-0.05256466569723828,-0.016592133462010827,-0.03048671369357392,-0.05116748050255626,0.4567216135915036,0.2534175629507407,0.24721263231087948,0.296065754097617,0.50625,0.49375,18.0,18.0,7.882352941176471,8.411764705882353,152.60334638662107,163.80115025542403,0.9601641267871956,0.05682155073406138,72.0,0.0,0.0,0.0,0.02584540964669594,1.0,-5.546181434599145,-0.0022645510809258464,1.0,990.0,-30.960611872600786,56.495781095106274,771.0,0.15757575757575756,0.16262626262626262,0.6797979797979798,0.0612687617260788,0.3280960370318512,59.5553135013891,0.0,0.0,0.0,150.0,1639.98,243436.0,8.707909775334194,0.26578035950660706,0.04349600523710251,0.046880193054676056,0.04405146837234497,0.1890634298324585,0.04575682431459427,0.05003957077860832,0.040107857435941696,0.27482426166534424,0.13119477770954735,0.1457719752328304,0.02915439504656608,0.1457719752328304,0.10204038266298128,0.17492637027939648,0.0728859876164152,0.08746318513969824,0.13119477770954735,0.08746318513969824,0.08746318513969824,0.20408076532596256,0.05830879009313216,0.32069834551222687,0.17492637027939648,0.16034917275611343,0.13119477770954735,0.02915439504656608,0.08746318513969824,0.1457719752328304,0.2186579628492456,0.10204038266298128,0.0728859876164152,0.0728859876164152,0.16034917275611343,0.10204038266298128,0.0728859876164152,0.08746318513969824,0.11661758018626432,0.0728859876164152,0.08746318513969824,0.10204038266298128,0.0728859876164152,0.13119477770954735,0.16034917275611343,0.17492637027939648,0.10204038266298128,0.05830879009313216,0.16034917275611343,0.11661758018626432,0.02915439504656608,0.10204038266298128,0.0728859876164152,0.10204038266298128,0.10204038266298128,0.0728859876164152,0.04373159256984912,0.10204038266298128,0.1457719752328304,0.13119477770954735,0.05830879009313216,0.0728859876164152,0.1457719752328304,0.18950356780267952,0.08746318513969824,0.13119477770954735,0.17492637027939648,0.0728859876164152,0.0728859876164152,0.11661758018626432,0.05830879009313216,0.13119477770954735,0.11661758018626432,0.20408076532596256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.118089011159404,0.0,0.0,0,0,1,0
ETH-USD_1h_1710230400_1710802800_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\ETH-USD_1h_1710230400_1710802800_42.png,train,ETH-USD,1h,2024-03-12T08:00:00+00:00,2024-03-18T23:00:00+00:00,160,-0.0007429073665298179,0.008579372121590455,0.0061523522720366534,50.92289422839266,10.249260587153502,0.01194921368597468,0.002009449536061858,-0.026284127462667506,0.0034938115040663575,-0.009443385550230055,-0.013912161473641271,0.4471831784797427,0.26166483590821243,0.2520502360376837,0.3007665854825737,0.5,0.5,19.0,18.0,7.944444444444445,8.588235294117647,161.78868092638703,174.25050586744857,0.9628340705149794,0.0555368453614935,40.0,0.0,0.0,0.0,0.02584540964669594,1.0,-2.391017346460343,0.0132734026185775,1.0,656.0,-34.54573759836395,52.695812063641476,710.0,0.1875,0.12195121951219512,0.6905487804878049,0.05477720450281426,0.30188626237025296,54.4935219656459,0.0,0.0,0.0,135.0,1600.8962962962962,212940.0,-15.950747491520637,0.268695205450058,0.043724045157432556,0.05039932578802109,0.04298212379217148,0.18929916620254517,0.04155176132917404,0.05173719301819801,0.03842143341898918,0.2731896638870239,0.10234530657796594,0.16082833890823217,0.04386227424769969,0.13158682274309905,0.07310379041283281,0.16082833890823217,0.08772454849539937,0.08772454849539937,0.14620758082566562,0.08772454849539937,0.10234530657796594,0.14620758082566562,0.07310379041283281,0.233932129321065,0.3070359197338978,0.14620758082566562,0.14620758082566562,0.07310379041283281,0.08772454849539937,0.05848303233026625,0.1900698550733653,0.10234530657796594,0.04386227424769969,0.16082833890823217,0.14620758082566562,0.1169660646605325,0.07310379041283281,0.17544909699079875,0.10234530657796594,0.10234530657796594,0.16082833890823217,0.1169660646605325,0.05848303233026625,0.04386227424769969,0.07310379041283281,0.1900698550733653,0.07310379041283281,0.08772454849539937,0.04386227424769969,0.1169660646605325,0.07310379041283281,0.04386227424769969,0.07310379041283281,0.04386227424769969,0.10234530657796594,0.1900698550733653,0.13158682274309905,0.04386227424769969,0.07310379041283281,0.17544909699079875,0.1169660646605325,0.13158682274309905,0.13158682274309905,0.16082833890823217,0.1169660646605325,0.08772454849539937,0.14620758082566562,0.05848303233026625,0.1169660646605325,0.1169660646605325,0.10234530657796594,0.17544909699079875,0.16082833890823217,0.10234530657796594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.517162072554919,0.0,0.0,0,0,1,0
ETH-USD_1h_1710374400_1710946800_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\ETH-USD_1h_1710374400_1710946800_42.png,train,ETH-USD,1h,2024-03-14T00:00:00+00:00,2024-03-20T15:00:00+00:00,160,-0.0011248791958479005,0.010860671612118032,0.008051005519954786,53.45231102581088,11.006395637179294,-0.0002155918451625105,0.04818889716603336,0.0040466199897537525,0.006709767764679686,0.018088144531998918,-0.010802741289112516,0.4682232366047433,0.26683385567986406,0.24245155552500205,0.2893252078702546,0.49375,0.50625,17.0,18.0,8.5,8.529411764705882,166.32156940021594,217.58165658885545,0.929696752149303,0.06343825929234459,77.0,0.0,0.0,0.0,0.02150293178739565,1.0,-6.345801336146269,-0.030971782408721817,1.0,337.0,-26.81899656368646,58.29684562259291,717.0,0.29080118694362017,0.14836795252225518,0.5608308605341247,0.04934803001876173,0.27906448650145077,63.10202186796706,0.0,0.0,0.0,147.0,1245.0374149659865,180112.0,16.6366428803728,0.2774025499820709,0.04455843195319176,0.04293106868863106,0.03159654140472412,0.1930081695318222,0.032768022269010544,0.04610947519540787,0.040135301649570465,0.29149049520492554,0.12197854570997095,0.08131903047331397,0.10842537396441862,0.0948722022188663,0.027106343491104655,0.0948722022188663,0.0948722022188663,0.040659515236656986,0.10842537396441862,0.05421268698220931,0.13553171745552328,0.16263806094662794,0.05421268698220931,0.27106343491104656,0.3794888088754652,0.06776585872776164,0.13553171745552328,0.0948722022188663,0.17619123269218026,0.05421268698220931,0.3794888088754652,0.05421268698220931,0.12197854570997095,0.10842537396441862,0.16263806094662794,0.0948722022188663,0.12197854570997095,0.0948722022188663,0.06776585872776164,0.08131903047331397,0.040659515236656986,0.06776585872776164,0.05421268698220931,0.027106343491104655,0.06776585872776164,0.06776585872776164,0.06776585872776164,0.05421268698220931,0.12197854570997095,0.013553171745552327,0.0948722022188663,0.0948722022188663,0.13553171745552328,0.0948722022188663,0.13553171745552328,0.13553171745552328,0.08131903047331397,0.12197854570997095,0.027106343491104655,0.06776585872776164,0.06776585872776164,0.1490848892010756,0.05421268698220931,0.0948722022188663,0.06776585872776164,0.1490848892010756,0.0948722022188663,0.0948722022188663,0.06776585872776164,0.1490848892010756,0.20329757618328492,0.13553171745552328,0.12197854570997095,0.10842537396441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.644357602561879,0.0,0.0,0,0,1,0
ETH-USD_1h_1710518400_1711090800_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\ETH-USD_1h_1710518400_1711090800_42.png,train,ETH-USD,1h,2024-03-15T16:00:00+00:00,2024-03-22T07:00:00+00:00,160,-0.00024222850771502393,0.010884550575577499,0.008133435546200314,55.208213348131174,9.946724739833462,-0.0030124843484260477,0.008096003674781915,-0.008527219335893288,0.002652113924397792,0.0037970422663045067,0.01908463365251145,0.4702031810422092,0.2633746289526792,0.2527995613024291,0.2769972576553617,0.50625,0.49375,14.0,17.0,10.846153846153847,9.3125,115.11764045035468,173.01654005377617,0.9358704733369826,0.06709400478234574,65.0,0.0,0.0,0.0,0.02150293178739565,1.0,3.6441473277074823,0.01916844479949889,1.0,814.0,-24.900496647603976,57.75546847978732,715.0,0.1928746928746929,0.19656019656019655,0.6105651105651105,0.06066369606003753,0.32569963107364147,63.0302469009698,0.0,0.0,0.0,137.0,1931.912408759124,261608.0,10.60638877693655,0.25642555952072144,0.04379448667168617,0.05156004801392555,0.04338116943836212,0.21343103051185608,0.04366602376103401,0.05229181796312332,0.040599483996629715,0.2548503577709198,0.08255664813603918,0.08255664813603918,0.06879720678003265,0.06879720678003265,0.04127832406801959,0.0963160894920457,0.06879720678003265,0.027518882712013058,0.17887273762808487,0.08255664813603918,0.08255664813603918,0.16511329627207835,0.20639162034009795,0.2889482684761371,0.34398603390016325,0.08255664813603918,0.1375944135600653,0.055037765424026115,0.06879720678003265,0.055037765424026115,0.2889482684761371,0.06879720678003265,0.11007553084805223,0.1513538549160718,0.1513538549160718,0.06879720678003265,0.06879720678003265,0.16511329627207835,0.04127832406801959,0.04127832406801959,0.04127832406801959,0.055037765424026115,0.11007553084805223,0.055037765424026115,0.08255664813603918,0.12383497220405876,0.027518882712013058,0.04127832406801959,0.12383497220405876,0.08255664813603918,0.08255664813603918,0.08255664813603918,0.055037765424026115,0.06879720678003265,0.16511329627207835,0.0963160894920457,0.16511329627207835,0.08255664813603918,0.04127832406801959,0.12383497220405876,0.08255664813603918,0.08255664813603918,0.11007553084805223,0.16511329627207835,0.17887273762808487,0.0963160894920457,0.22015106169610446,0.0963160894920457,0.0963160894920457,0.0963160894920457,0.1513538549160718,0.0963160894920457,0.06879720678003265,0.1926321789840914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.454757709931021,0.0,0.0,0,0,1,0
ETH-USD_1h_1710662400_1711234800_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\ETH-USD_1h_1710662400_1711234800_42.png,train,ETH-USD,1h,2024-03-17T08:00:00+00:00,2024-03-23T23:00:00+00:00,160,-0.0003617569201660593,0.010299457613999162,0.0077406733355131095,59.05980859460453,14.249071895663402,-0.016712343331010016,-0.025076350518422164,0.0005860114557727503,-0.018192541043428156,-0.012467211062877515,-0.017864759588320456,0.4576884203104069,0.26283840130650993,0.26173137835760835,0.2805802013319847,0.50625,0.49375,13.0,16.0,11.583333333333334,9.466666666666667,106.54348916212676,142.19756804876934,0.0,0.0,0.0,0.0,0.0,0.0,0.01751969093468286,1.0,-2.1089497187060333,0.029674259021712973,1.0,419.0,-8.114563196968634,64.10352124535801,717.0,0.3198090692124105,0.28878281622911695,0.3914081145584726,0.053665572232645405,0.2972832503510353,72.1532941511297,0.0,0.0,0.0,137.0,1619.7262773722628,218988.0,-22.448634798001557,0.2721283435821533,0.04858825355768204,0.04940104857087135,0.037367042154073715,0.18781030178070068,0.03651121258735657,0.0472826212644577,0.043314434587955475,0.2775968313217163,0.08271339148607587,0.08271339148607587,0.1240700872291138,0.20678347871518968,0.15164121772447245,0.13785565247679313,0.13785565247679313,0.06892782623839656,0.09649895673375519,0.041356695743037936,0.1240700872291138,0.15164121772447245,0.13785565247679313,0.23435460921054832,0.31706800069662416,0.027571130495358625,0.09649895673375519,0.08271339148607587,0.09649895673375519,0.041356695743037936,0.3032824354489449,0.05514226099071725,0.05514226099071725,0.26192573970590693,0.15164121772447245,0.09649895673375519,0.08271339148607587,0.041356695743037936,0.05514226099071725,0.05514226099071725,0.08271339148607587,0.06892782623839656,0.2481401744582276,0.041356695743037936,0.1240700872291138,0.1240700872291138,0.041356695743037936,0.041356695743037936,0.1240700872291138,0.13785565247679313,0.1102845219814345,0.041356695743037936,0.06892782623839656,0.1102845219814345,0.13785565247679313,0.06892782623839656,0.13785565247679313,0.08271339148607587,0.05514226099071725,0.027571130495358625,0.013785565247679312,0.13785565247679313,0.1240700872291138,0.08271339148607587,0.1102845219814345,0.09649895673375519,0.06892782623839656,0.13785565247679313,0.08271339148607587,0.06892782623839656,0.19299791346751038,0.1240700872291138,0.1240700872291138,0.05514226099071725,0.0,0.0,0.0,0.0,0.0,0.0,80.06330335739733,4.084572732133202,0.8588674100714667,0.0,78.0,0.0,0.0,0.0,0.0,0,1,0,0
ETH-USD_1h_1710806400_1711378800_42.png,C:\Users\afierro\CV_chart_pattern_detector\data\images\rendered\train\ETH-USD_1h_1710806400_1711378800_42.png,train,ETH-USD,1h,2024-03-19T00:00:00+00:00,2024-03-25T15:00:00+00:00,160,0.0002735626246230288,0.010133235418565447,0.007527258224972367,54.46843330207419,19.394994522642143,0.04228520541646419,0.03279340902078265,0.04900444616276811,0.02951495237024826,0.03433905506517099,0.05068625567112517,0.470936842350663,0.2566510461598147,0.25746666226548376,0.2715964953838532,0.53125,0.46875,12.0,17.0,11.727272727272727,9.0625,77.76861915322905,103.61500555648585,0.0,0.0,0.0,0.0,0.0,0.0,0.014913207044039546,1.0,1.5673621659634578,0.011706157563696916,1.0,395.0,7.098729432232772,63.23240580416774,778.0,0.3493670886075949,0.3822784810126582,0.2683544303797468,0.05194183864915572,0.29007571758571443,70.74551282510241,0.0,0.0,0.0,137.0,1233.543795620438,166395.5,7.188874819468892,0.28004080057144165,0.052215442061424255,0.04912693053483963,0.03975825011730194,0.16952408850193024,0.03860105574131012,0.04568282887339592,0.04555683210492134,0.2794937789440155,0.07188480058817363,0.07188480058817363,0.07188480058817363,0.18690048152925143,0.18690048152925143,0.20127744164688616,0.1725235214116167,0.10063872082344308,0.07188480058817363,0.07188480058817363,0.14376960117634727,0.028753920235269452,0.11501568094107781,0.23003136188215562,0.30191616247032926,0.07188480058817363,0.10063872082344308,0.07188480058817363,0.10063872082344308,0.12939264105871254,0.24440832199979035,0.043130880352904175,0.08626176070580835,0.1725235214116167,0.07188480058817363,0.158146561293982,0.10063872082344308,0.057507840470538904,0.07188480058817363,0.07188480058817363,0.12939264105871254,0.07188480058817363,0.10063872082344308,0.08626176070580835,0.07188480058817363,0.18690048152925143,0.057507840470538904,0.028753920235269452,0.1725235214116167,0.158146561293982,0.12939264105871254,0.057507840470538904,0.043130880352904175,0.14376960117634727,0.07188480058817363,0.057507840470538904,0.043130880352904175,0.10063872082344308,0.12939264105871254,0.11501568094107781,0.07188480058817363,0.158146561293982,0.12939264105871254,0.043130880352904175,0.14376960117634727,0.14376960117634727,0.12939264105871254,0.158146561293982,0.10063872082344308,0.10063872082344308,0.1725235214116167,0.07188480058817363,0.11501568094107781,0.11501568094107781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
